name,value
53,-125.369
221,-125.458
42,-125.808
10,-126.095
729,-126.701
404,-128.244
461,-128.29
605,-129.054
577,-129.476
533,-130.253
60,-131.14
765,-131.715
720,-132.302
480,-132.825
786,-133.842
288,-134.076
52,-134.601
192,-135.199
304,-135.899
150,-135.907
109,-137.765
369,-138.502
574,-138.563
128,-139.67
354,-140.739
341,-141.555
679,-141.716
17,-142.173
113,-142.744
402,-143.236
155,-143.529
368,-145.642
312,-147.069
204,-147.708
214,-147.723
391,-147.925
292,-148.062
527,-148.534
347,-150.099
309,-150.275
732,-151.221
102,-151.989
366,-153.553
365,-155.708
522,-155.874
261,-155.918
111,-157.05
6,-157.315
595,-157.317
18,-157.716
691,-158.216
307,-159.814
101,-163.164
793,-163.528
73,-163.539
156,-163.777
499,-163.978
381,-164.739
700,-164.842
429,-166.343
506,-166.876
21,-169.303
619,-170.086
770,-170.921
350,-170.948
761,-171.752
744,-172.585
54,-173.454
550,-175.611
536,-176.11
327,-177.531
780,-177.713
570,-178.55
486,-178.686
682,-179.523
168,-180.935
181,-183.084
597,-185.36
508,-187.798
541,-187.825
442,-188.261
408,-188.451
56,-189.434
253,-191.95
180,-192.993
159,-193.251
468,-193.42
136,-193.528
750,-194.147
205,-194.518
184,-194.546
198,-199.346
592,-199.757
696,-200.058
290,-204.018
621,-204.184
562,-206.294
754,-211.121
227,-212.176
738,-213.012
352,-214.955
594,-215.534
430,-216.185
757,-222.03
593,-224.988
146,-225.298
598,-225.65
585,-227.187
569,-232.609
660,-234.687
296,-234.873
217,-235.821
635,-235.893
796,-236.743
32,-237.205
375,-240.298
684,-240.331
561,-244.82
478,-245.542
766,-249.259
3,-250.854
670,-252.084
751,-255.543
800,-261.66
473,-272.854
403,-282.908
554,-286.645
193,-286.824
727,-290.309
428,-291.733
145,-291.77
25,-292.792
318,-301.459
117,-304.92
406,-305.832
400,-311.608
98,-321.563
129,-347.836
407,-362.059
40,-385.601
