file,path,split_corr,data,G_x,ssr_x,G_y,ssr_y
data-cache/Jones2014_GCSE030211data/split_halves.csv,data-cache/Jones2014_GCSE030211data/split-halves/split85.csv,0.6971378692305198,,1.638802953903933,0.7286792875189245,1.2805237947289583,0.621174983283422
data-cache/Jones2014_GCSE030211data/split_halves.csv,data-cache/Jones2014_GCSE030211data/split-halves/split86.csv,0.6747965778126152,,1.5058235226666312,0.69395604330844,1.635006427956829,0.7277612240775073
data-cache/Jones2014_GCSE030211data/split_halves.csv,data-cache/Jones2014_GCSE030211data/split-halves/split87.csv,0.5276021643295618,,1.4933606885561375,0.6904145674930725,1.9235187075497993,0.7872306119091056
data-cache/Jones2014_GCSE030211data/split_halves.csv,data-cache/Jones2014_GCSE030211data/split-halves/split88.csv,0.3739922784638259,,2.097560761793906,0.8148066234174287,1.4469380046530407,0.67675509587324
data-cache/Jones2014_GCSE030211data/split_halves.csv,data-cache/Jones2014_GCSE030211data/split-halves/split89.csv,0.5507049522473025,,1.6210397883230372,0.7243485663952551,2.103787442986828,0.8156995119448629
data-cache/Jones2014_GCSE030211data/split_halves.csv,data-cache/Jones2014_GCSE030211data/split-halves/split9.csv,0.6822830397028538,,1.3164077040510378,0.6340922464578627,1.5294978031231494,0.7005417376429492
data-cache/Jones2014_GCSE030211data/split_halves.csv,data-cache/Jones2014_GCSE030211data/split-halves/split90.csv,0.60399061571665,,1.5350088803769388,0.7020486180156819,1.5883206149726798,0.7161318609430412
data-cache/Jones2014_GCSE030211data/split_halves.csv,data-cache/Jones2014_GCSE030211data/split-halves/split91.csv,0.5319535402574719,,1.7838844879688607,0.7608939048174218,1.5523314972426816,0.7067219112697959
data-cache/Jones2014_GCSE030211data/split_halves.csv,data-cache/Jones2014_GCSE030211data/split-halves/split92.csv,0.626304551495893,,1.7481789245675683,0.7534595512531373,1.334979483037973,0.6405683617904461
data-cache/Jones2014_GCSE030211data/split_halves.csv,data-cache/Jones2014_GCSE030211data/split-halves/split93.csv,0.6223587789151598,,1.362300514150043,0.6498431093334005,1.5827473215727188,0.7147005465338079
data-cache/Jones2014_GCSE030211data/split_halves.csv,data-cache/Jones2014_GCSE030211data/split-halves/split94.csv,0.6598576336877756,,1.5584359704428978,0.7083461991278379,1.8556972782629246,0.7749578692830666
data-cache/Jones2014_GCSE030211data/split_halves.csv,data-cache/Jones2014_GCSE030211data/split-halves/split95.csv,0.5904361921619913,,1.5445150029860537,0.7046249757306222,1.6315027801360904,0.7269103612739705
data-cache/Jones2014_GCSE030211data/split_halves.csv,data-cache/Jones2014_GCSE030211data/split-halves/split96.csv,0.7143993260876411,,1.4557738723281208,0.6794129478998158,1.7558435013017553,0.7550812317818393
data-cache/Jones2014_GCSE030211data/split_halves.csv,data-cache/Jones2014_GCSE030211data/split-halves/split97.csv,0.6544636377030233,,1.9363561662996411,0.7894504219292514,1.3153635472433676,0.6337239530092177
data-cache/Jones2014_GCSE030211data/split_halves.csv,data-cache/Jones2014_GCSE030211data/split-halves/split98.csv,0.4829551120119999,,1.804607260286328,0.7650711201399332,1.397123075857687,0.6612412062216546
data-cache/Jones2014_GCSE030211data/split_halves.csv,data-cache/Jones2014_GCSE030211data/split-halves/split99.csv,0.4467362635907946,,1.695361044892921,0.7418854644406532,1.6073287779602423,0.7209436636402634
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split1.csv,0.904036909648268,,2.2128259870871534,0.8304107120755142,2.0838472842288143,0.812818892403796
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split10.csv,0.81413804502072,,1.9602884812766317,0.7935049428740485,2.450231852883678,0.8572170254099195
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split100.csv,0.8367403170899924,,1.7646714772445935,0.7569314297953308,2.487299308384663,0.8608532615656872
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split11.csv,0.7784166369962363,,2.0890611714437717,0.8135780980635613,2.2748536932593377,0.83805561344635
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split12.csv,0.8897187635278403,,1.9663210202018933,0.7945100632217944,2.3394499604180132,0.8455127506241022
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split13.csv,0.8628199308717561,,1.7767888296567282,0.7594406636627012,2.3198793978866212,0.843305389343434
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split14.csv,0.8530032142148978,,1.9716736066115623,0.7953962859377033,2.3110364235026077,0.8422934158469715
