judging_session,iteration,mcalc_corr,ssr_x
Davies2020a,128,0.8862468262168065,0.8860855054668577
Davies2020a,129,0.8911275133706313,0.8795153316765036
Davies2020a,13,0.8935442101520222,0.8825706029977367
Davies2020a,130,0.8778473863014598,0.8961890363269651
Davies2020a,131,0.8702381021085773,0.8795623431047536
Davies2020a,132,0.8641678230504107,0.8931480294311099
Davies2020a,133,0.8916659741695295,0.8789589551814153
Davies2020a,134,0.8796729708346083,0.8861255484853755
Davies2020a,135,0.867710865831674,0.8770803730132568
Davies2020a,136,0.8692299567466729,0.8827211171182451
Davies2020a,137,0.8905404834681241,0.8896221687502108
Davies2020a,138,0.8963435455650051,0.8797813695722059
Davies2020a,139,0.8873467299713756,0.8692939048769759
Davies2020a,14,0.9095719231149504,0.8827920406716807
Davies2020a,140,0.8430564933853503,0.887343236458124
Davies2020a,141,0.8950547915752841,0.8774091897680135
Davies2020a,142,0.8458988350787974,0.894935322118459
Davies2020a,143,0.8635043364373323,0.8896178893128552
Davies2020a,144,0.8839964248203643,0.8941449243584109
Davies2020a,145,0.9042280967306116,0.8776412279778248
Davies2020a,146,0.8919896980209324,0.8725144443090739
Davies2020a,147,0.8987839794252062,0.8829646494460084
Davies2020a,148,0.8933706668885426,0.8722497337205698
Davies2020a,149,0.8870015421598894,0.8855172975065225
Davies2020a,15,0.8719936105445736,0.8978705127622902
Davies2020a,150,0.9018652161555106,0.8926370264707943
Davies2020a,16,0.880439686543436,0.8757875872374985
Davies2020a,17,0.8827588424352543,0.8844482786134736
Davies2020a,18,0.8940167622458643,0.8849372448241453
Davies2020a,19,0.913092391447928,0.8769572272382569
Davies2020a,2,0.8960959154233901,0.8828774646301777
Davies2020a,20,0.8738248543078967,0.8890977731195288
Davies2020a,21,0.9019183537790616,0.8849543712950073
Davies2020a,22,0.8825700312107334,0.8780231940465626
Davies2020a,23,0.9109173131444264,0.8943456116904658
Davies2020a,24,0.9011239074644924,0.891710825092283
Davies2020a,25,0.8588834301502488,0.871779169691566
Davies2020a,26,0.8826764485175849,0.8768761295420189
Davies2020a,27,0.8867980422439956,0.8778113751554286
Davies2020a,28,0.9228856313594302,0.8911461789663803
Davies2020a,29,0.8880121126612447,0.8824007656318216
Davies2020a,3,0.8856162952327971,0.8745727587643677
Davies2020a,30,0.8469413996345758,0.8988713912127544
Davies2020a,31,0.9005379834521529,0.8838539294464471
Davies2020a,32,0.8756581880082421,0.8759507523581965
Davies2020a,33,0.8801405888305953,0.8818341098448566
Davies2020a,34,0.8883441493474256,0.8848123906506535
Davies2020a,35,0.8745609706399589,0.8742300451562204
Davies2020a,36,0.9012706942067992,0.8783843097565235
Davies2020a,37,0.8759546348940821,0.8849875554834165
Davies2020a,38,0.867350410359678,0.8741049538101653
Davies2020a,39,0.8923054568431011,0.8742236854033063
Davies2020a,4,0.8850887464871597,0.8834210480331269
Davies2020a,40,0.8797957920272397,0.886568440639125
Davies2020a,41,0.9092122722975676,0.8828859392037218
Davies2020a,42,0.8868179235458556,0.8785935504519193
Davies2020a,43,0.9105228929204954,0.8867808761378193
Davies2020a,44,0.899416918738103,0.8848759314633298
Davies2020a,45,0.8664380636845622,0.8984534680517264
Davies2020a,46,0.883928313524076,0.8928375788910431
Davies2020a,47,0.9001743392505304,0.8954810364256983
Davies2020a,48,0.8762834741682801,0.8742875310050449
Davies2020a,49,0.883769835434143,0.8847812942439521
Davies2020a,5,0.9075820637608932,0.8877858267894234
Davies2020a,50,0.8443088794996004,0.8693651941056155
Davies2020a,51,0.8629178702014503,0.8795918058015099
Davies2020a,52,0.8906248885476375,0.8882803154464853
Davies2020a,53,0.864116204969363,0.8778491911122384
Davies2020a,54,0.8868139631673065,0.8790998792004009
Davies2020a,55,0.8671051262462725,0.8791786498424312
Davies2020a,56,0.8828477383204373,0.8908146637154177
Davies2020a,57,0.8790424015732653,0.9029281301505698
Davies2020a,58,0.8968602060856626,0.8794050174897314
Davies2020a,59,0.8789372809739925,0.8849696495018551
Davies2020a,6,0.9125472425647272,0.8805597119818758
Davies2020a,60,0.8740552855010514,0.8811012054809311
Davies2020a,61,0.89568749774283285,0.879937700715611
Davies2020a,62,0.8896831978396772,0.8913108304183811
Davies2020a,63,0.872027710516707,0.8767120819875172
Davies2020a,64,0.8731416786641639,0.8896298741196532
Davies2020a,65,0.9045930871857611,0.8815742563017054
Davies2020a,66,0.8867730667795114,0.8833805311108763
Davies2020a,67,0.8764021741064469,0.8816441811521349
Davies2020a,68,0.8830780307977946,0.8876782752981167
Davies2020a,69,0.8522927631399673,0.8689302725674733
Davies2020a,7,0.9131586578595148,0.8850628314457795
Davies2020a,70,0.8804537805839865,0.8849627506178296
Davies2020a,71,0.8764579143098339,0.8805708985128416
Davies2020a,72,0.890119320554472,0.8786788194907136
Davies2020a,73,0.8492520409373603,0.8826638176862112
Davies2020a,74,0.864292987453906,0.8785579304159473
Davies2020a,75,0.8832158812216381,0.8746439770814867
Davies2020a,76,0.8971568939219987,0.8953731979266308
Davies2020a,77,0.8993834527675261,0.8872144552825427
Davies2020a,78,0.8699122003178763,0.8828574164290979
Davies2020a,79,0.8933689290278375,0.8769668641198578
Davies2020a,8,0.89277104185643,0.8857342981492535
Davies2020a,80,0.8950111179083335,0.8820270789462099
Davies2020a,81,0.862509898490937,0.8822275594768768
Davies2020a,82,0.9069888825978578,0.8781913677371038
Davies2020a,83,0.8733850830844518,0.8845962544021564
Davies2020a,84,0.8719684707462306,0.8758051607883335
Davies2020a,85,0.8932137030452489,0.8856879108304971
Davies2020a,86,0.8813346641305971,0.883008808382956
Davies2020a,87,0.8998884861722968,0.8776765429335256
Davies2020a,88,0.8816317364512817,0.886761708199429
Davies2020a,89,0.9067832106206278,0.8824331491492015
Davies2020a,9,0.8798967273370216,0.8891075120963906
Davies2020a,90,0.8838565006558798,0.8870404430107993
Davies2020a,91,0.8948769177663761,0.8893805181090391
Davies2020a,92,0.8762363852293148,0.8829763648241565
Davies2020a,93,0.8719799704739166,0.8758495973324224
Davies2020a,94,0.8991114368148629,0.885681861174567
Davies2020a,95,0.8676875090952375,0.8791740662665634
Davies2020a,96,0.8861262795885614,0.8834844033774817
Davies2020a,97,0.8821780208290155,0.8806667561259176
Davies2020a,98,0.90690858781217365,0.8822768893840636
Davies2020a,99,0.8875783883440784,0.8840102749705478
Davies2021_expert,1,0.8697237290209484,0.8629963840762624
Davies2021_expert,10,0.8760272474352934,0.8819035248827726
Davies2021_expert,100,0.8565727044702768,0.8712697491903303
Davies2021_expert,101,0.858976425756771,0.8594546802283266
Davies2021_expert,102,0.8800647630607369,0.8705429490546897
Davies2021_expert,103,0.8363386292982755,0.8777905339172657
Davies2021_expert,104,0.838321220713063,0.869326937980865
Davies2021_expert,105,0.8363060768992753,0.865759206945127
Davies2021_expert,106,0.834941204621518,0.8626781806666324
Davies2021_expert,107,0.8765466537333625,0.8719119924075269
Davies2021_expert,108,0.8476040955328188,0.8616803204455347
Davies2021_expert,109,0.8344389879276707,0.8675755628282307
Davies2021_expert,11,0.867425829928729,0.872733079970208
Davies2021_expert,110,0.8249338894187885,0.8663624658927224
Davies2021_expert,111,0.8387984598676217,0.8638312880990252
Davies2021_expert,112,0.8651502772134404,0.8616438910194093
Davies2021_expert,113,0.871848799164852,0.8771041731059671
Davies2021_expert,114,0.8305589091019152,0.8503407970191798
Davies2021_expert,115,0.8758744360837126,0.8706721027486876
Davies2021_expert,116,0.8580262392925575,0.8621013917284169
Davies2021_expert,117,0.8257497587884779,0.8576020364109904
Davies2021_expert,118,0.8573117818331467,0.8722292403233654
Davies2021_expert,119,0.8463141750967647,0.8693749666393011
Davies2021_expert,12,0.872835427981694,0.8770396472676869
Davies2021_expert,120,0.8362487220673989,0.8571602772054512
Davies2021_expert,121,0.8672240584824735,0.8616062675281105
Davies2021_expert,122,0.8855982526645524,0.8675026483542245
Davies2021_expert,123,0.856111058402648,0.8662034340709249
Davies2021_expert,124,0.8690851821007037,0.8706322168772433
Davies2021_expert,125,0.8595332022862301,0.8610931171842449
Davies2021_expert,126,0.8745550042340207,0.8708233194946557
Davies2021_expert,127,0.866462656970985,0.8867966667942297
Davies2021_expert,128,0.8741854870612489,0.8719003869542268
Davies2021_expert,129,0.8558579576374344,0.873629683227157
Davies2021_expert,13,0.8519731567459063,0.8834174492381307
Davies2021_expert,130,0.8561065745045772,0.8751871038997997
Davies2021_expert,131,0.8194644511478438,0.8675229405156754
Davies2021_expert,132,0.829106198444457,0.874681950519674
Davies2021_expert,133,0.8506692990836684,0.8653581847094589
Davies2021_expert,134,0.8660706802300006,0.8526817252407451
Davies2021_expert,135,0.8411864021373834,0.8643665510595976
Davies2021_expert,136,0.8606825750408917,0.8589499502580797
Davies2021_expert,137,0.8568321330265607,0.8655088516280905
Davies2021_expert,138,0.8442136433657367,0.8706999751989369
Davies2021_expert,139,0.8692889838519655,0.8636678071433923
Davies2021_expert,14,0.8591483779024263,0.8646105463181821
Davies2021_expert,140,0.8362730260802342,0.8573411995817788
Davies2021_expert,141,0.8842801744915196,0.8590559077594738
Davies2021_expert,142,0.8369190036740661,0.8712768467436279
Davies2021_expert,143,0.8476938749137997,0.8698325076366826
Davies2021_expert,144,0.8868732335504533,0.8652652959461696
Davies2021_expert,145,0.8680070140593117,0.8577850446462706
Davies2021_expert,146,0.8325162023448688,0.8743804092180285
Davies2021_expert,147,0.8606101466497547,0.8530626515044004
Davies2021_expert,148,0.8460858297782372,0.8749044382226272
Davies2021_expert,149,0.8534249318466355,0.8540801652427477
Davies2021_expert,15,0.8862848507691556,0.8631216946751014
Davies2021_expert,150,0.8506200668469871,0.8715834771660432
Davies2021_expert,16,0.8436394389258365,0.8659194212989759
Davies2021_expert,17,0.8171596591536399,0.874035895142984
Davies2021_expert,18,0.8749721795684126,0.8726459937678912
Davies2021_expert,19,0.847069944968537,0.8634583409609551
Davies2021_expert,2,0.8617811808652441,0.8612946062740336
Davies2021_expert,20,0.8964619726301959,0.8655092030511258
Davies2021_expert,21,0.8488509407975436,0.8620758955411354
Davies2021_expert,22,0.8262538389519141,0.8670428264714289
Davies2021_expert,23,0.8381185653685775,0.8620277352833299
Davies2021_expert,24,0.8690240395831086,0.8778541376157594
Davies2021_expert,25,0.8573802779677828,0.8691794069448561
Davies2021_expert,26,0.8818152847318875,0.8739234206184107
Davies2021_expert,27,0.8601701792748115,0.8599796766528182
Davies2021_expert,28,0.8410378343367657,0.8581238737786403
Davies2021_expert,29,0.8744578862734623,0.8682879414140285
Davies2021_expert,3,0.8451444329779088,0.8537709936807144
Davies2021_expert,30,0.8563183236930947,0.8718909542164929
Davies2021_expert,31,0.8440257895292459,0.8607222374942024
Davies2021_expert,32,0.8518787395945364,0.8712825776421762
Davies2021_expert,33,0.8638529028368261,0.8687927997603223
Davies2021_expert,34,0.8590406617407075,0.8781724061788997
Davies2021_expert,35,0.8429724309275668,0.8597926494634417
Davies2021_expert,36,0.8782687137202394,0.871782132091523
Davies2021_expert,37,0.8706708367981443,0.8623333137112742
Davies2021_expert,38,0.8936613528502634,0.8730864441337552
Davies2021_expert,39,0.8604412290200022,0.8568908286798719
Davies2021_expert,4,0.8611616043906644,0.853729159968812
Davies2021_expert,40,0.8375910198293482,0.8613683228267819
Davies2021_expert,41,0.8604156598485321,0.8657376424667385
Davies2021_expert,42,0.8680292103698098,0.8789512059101212
Davies2021_expert,43,0.8586975234935869,0.8521355669949685
Davies2021_expert,44,0.849933067043012,0.8740915712442524
Davies2021_expert,45,0.8237221232587367,0.8613909112639316
Davies2021_expert,46,0.8877480757749014,0.8597465572202166
Davies2021_expert,47,0.868007698761578,0.8557076466131239
Davies2021_expert,48,0.8514603245503048,0.8736781993092672
Davies2021_expert,49,0.868041390789088,0.867761998386618
Davies2021_expert,5,0.8568860918180814,0.8793174404661127
Davies2021_expert,50,0.8161570791391872,0.8658426266035086
Davies2021_expert,51,0.8411050822078034,0.8768298216837969
Davies2021_expert,52,0.855227942045641,0.8703296259617421
Davies2021_expert,53,0.8496172263511819,0.8798638719191554
Davies2021_expert,54,0.8544464198869649,0.8673323685077288
Davies2021_expert,55,0.8570948349454443,0.8581047846333585
Davies2021_expert,56,0.8603552073841686,0.8625507286755896
Davies2021_expert,57,0.8678913951795529,0.8793502287305734
Davies2021_expert,58,0.8703206820064516,0.8774272223244259
Davies2021_expert,59,0.8565171508385038,0.8555950561213133
Davies2021_expert,6,0.8690131488512742,0.8656632990663394
Davies2021_expert,60,0.8876831129421335,0.8530387926553907
Davies2021_expert,61,0.8607181000451858,0.88073480947737115
Davies2021_expert,62,0.8745034507946166,0.8628108611961498
Davies2021_expert,63,0.8621036482007045,0.8764043386093063
Davies2021_expert,64,0.8614486286693822,0.8713945304747079
Davies2021_expert,65,0.8640974029649474,0.8742342671009449
Davies2021_expert,66,0.8795207644757694,0.8683946336380373
Davies2021_expert,67,0.8597238685899582,0.8649937400963305
Davies2021_expert,68,0.8326962709845253,0.882738778411451
Davies2021_expert,69,0.8411258163629564,0.8684701638682745
Davies2021_expert,7,0.8897426716720964,0.884790096607779
Davies2021_expert,70,0.8778882992452179,0.8791920981252265
Davies2021_expert,71,0.8938093812163863,0.877477277046449
Davies2021_expert,72,0.8576046911991235,0.868158119286483
Davies2021_expert,73,0.8615912640784394,0.8612936977934748
Davies2021_expert,74,0.8334500254169941,0.8663790790283976
Davies2021_expert,75,0.8738719853938095,0.864604796100141
Davies2021_expert,76,0.88519004923376,0.8717807166351649
Davies2021_expert,77,0.867341081768511,0.8594997799656079
Davies2021_expert,78,0.8595126477659806,0.86925769765382
Davies2021_expert,79,0.8464513464365693,0.8591045501253403
Davies2021_expert,8,0.8193391750724497,0.8681911759868184
Davies2021_expert,80,0.8693448192659283,0.8543263398822847
Davies2021_expert,81,0.8731175091738242,0.859484104961743
Davies2021_expert,82,0.8280621361549232,0.8652805144390748
Davies2021_expert,83,0.8604894004065904,0.8517756445488476
Davies2021_expert,84,0.8602165855442766,0.8639502548509903
Davies2021_expert,85,0.8279709197583967,0.8737617869684727
Davies2021_expert,86,0.8286178012818007,0.8701528830696701
Davies2021_expert,87,0.8313396379136591,0.8723726745685745
Davies2021_expert,88,0.8568416212744657,0.8662728811501516
Davies2021_expert,89,0.8857189997357113,0.8720154533259878
Davies2021_expert,9,0.8686495947211125,0.8763842140619985
Davies2021_expert,90,0.8386548569161113,0.8716706178444361
Davies2021_expert,91,0.8506515634302927,0.8651322147981121
Davies2021_expert,92,0.8672075351955336,0.8681696077217895
Davies2021_expert,93,0.8741409428474787,0.8625140138330785
Davies2021_expert,94,0.8657870138495254,0.8685217719408382
Davies2021_expert,95,0.8627116374992139,0.8593920446197235
Davies2021_expert,96,0.8610294439020222,0.873270945636393
Davies2021_expert,97,0.8526454763052626,0.8724804844814754
Davies2021_expert,98,0.8416630798923408,0.8667070837973857
Davies2021_expert,99,0.8701924285934324,0.8687417788438254
Davies2021_novice,1,0.7569952374208925,0.7920460651906057
Davies2021_novice,10,0.764499411425527,0.775562773661081
Davies2021_novice,100,0.6927509717712081,0.8065331667927991
Davies2021_novice,101,0.7104529570384341,0.7939056484164115
Davies2021_novice,102,0.7172341467868384,0.7765630342674202
Davies2021_novice,103,0.7737844467913528,0.7975372296915139
Davies2021_novice,104,0.70685794340464,0.8044384631820884
Davies2021_novice,105,0.7313927881163135,0.7993198322825441
Davies2021_novice,106,0.7442673827565989,0.8003164073071887
Davies2021_novice,107,0.7184973857340905,0.7870657076912446
Davies2021_novice,108,0.7866342050512329,0.8093119778694564
Davies2021_novice,109,0.7198681119544126,0.7955427000297197
Davies2021_novice,11,0.6443917303344661,0.7983924481727264
Davies2021_novice,110,0.7423864566162732,0.8103464692870533
Davies2021_novice,111,0.746339537525987,0.7934788559990336
Davies2021_novice,112,0.6910258638072356,0.807349360160634
Davies2021_novice,113,0.7863487940545529,0.808780422299652
Davies2021_novice,114,0.7808587393755512,0.7870321803552512
Davies2021_novice,115,0.7312707862816955,0.7860884234959892
Davies2021_novice,116,0.7236719415884602,0.7758497559535961
Davies2021_novice,117,0.7019449062235815,0.8041008033658074
Davies2021_novice,118,0.7714933102173469,0.7866137686659334
Davies2021_novice,119,0.7435821441625147,0.7973488091224034
Davies2021_novice,12,0.730776711297428,0.7874836802468155
Davies2021_novice,120,0.7257780850839208,0.7975640213351699
Davies2021_novice,121,0.7896343675291881,0.7819089930001255
Davies2021_novice,122,0.7803537728290244,0.7856499967155367
Davies2021_novice,123,0.7931885800237174,0.7943853822926914
Davies2021_novice,124,0.7636476593640329,0.809767568008701
Davies2021_novice,125,0.7530451844154795,0.8056813240147795
Davies2021_novice,126,0.7352036730605362,0.7786635796884206
Davies2021_novice,127,0.7234007568750696,0.7928170712653289
Davies2021_novice,128,0.7027245396512475,0.8213511289430803
Davies2021_novice,129,0.7458248350423686,0.8095951280042473
Davies2021_novice,13,0.7204068762260858,0.7872853480666038
Davies2021_novice,130,0.7135851560678763,0.7962833855898153
Davies2021_novice,131,0.7470760248950589,0.8125439742180783
Davies2021_novice,132,0.747629644016659,0.7818065559218736
Davies2021_novice,133,0.7531005836201687,0.7947481764112666
Davies2021_novice,134,0.7448837424100356,0.7957081189991113
Davies2021_novice,135,0.6987028348907209,0.7881523026002484
Davies2021_novice,136,0.7312408597088748,0.7671930535604422
Davies2021_novice,137,0.7372545178734242,0.8204222006363933
Davies2021_novice,138,0.7096806332216973,0.7915968527475783
Davies2021_novice,139,0.6641154643817678,0.7946474927941477
Davies2021_novice,14,0.7629769563975474,0.7885384606249516
Davies2021_novice,140,0.6589341846059807,0.7940498845948177
Davies2021_novice,141,0.7147739749764238,0.7991285434535067
Davies2021_novice,142,0.7086502353162654,0.8089821821076889
Davies2021_novice,143,0.7112687601505492,0.8000493731992331
Davies2021_novice,144,0.7218746255148976,0.7902295707341955
Davies2021_novice,145,0.7521105393590147,0.7918368365038623
Davies2021_novice,146,0.7760157199884373,0.8063634854222523
Davies2021_novice,147,0.7424793530746379,0.7987526651010407
Davies2021_novice,148,0.6824718439413427,0.7884632241084595
Davies2021_novice,149,0.7409655493010584,0.7921544804517229
Davies2021_novice,15,0.7369435164422337,0.7973571835593328
Davies2021_novice,150,0.6892222113028037,0.7948856356773463
Davies2021_novice,16,0.7326469423276832,0.7962005973663829
Davies2021_novice,17,0.7704141012768412,0.7962440665591634
Davies2021_novice,18,0.6866812129557233,0.7988979238862072
Davies2021_novice,19,0.7786025892549034,0.7814145390916718
Davies2021_novice,2,0.7452868193438794,0.7863708222701378
Davies2021_novice,20,0.7515116152445706,0.7860469144068613
Davies2021_novice,21,0.7201357293515056,0.775461727984496
Davies2021_novice,22,0.7090222107897753,0.7938203294593695
Davies2021_novice,23,0.7255555316978538,0.779368509468971
Davies2021_novice,24,0.7700503734600012,0.8196174881358287
Davies2021_novice,25,0.7314439322487941,0.7718627898031263
Davies2021_novice,26,0.7100749525256205,0.793417361667414
Davies2021_novice,27,0.73833290675418894,0.7969219567816019
Davies2021_novice,28,0.7596260629440862,0.7996600682176109
Davies2021_novice,29,0.730314800080239,0.8011952093351549
Davies2021_novice,3,0.6982117411005275,0.790133003578149
Davies2021_novice,30,0.7324910926222642,0.787526294536608
Davies2021_novice,31,0.7440086815705719,0.8100927413185467
Davies2021_novice,32,0.7525281045753016,0.8079489438054506
Davies2021_novice,33,0.7225273204406006,0.8108428353589917
Davies2021_novice,34,0.7643305922051532,0.7986199780726944
Davies2021_novice,35,0.7091917151334485,0.7927241736854257
Davies2021_novice,36,0.7701980860319595,0.7985666492500777
Davies2021_novice,37,0.7779703263132702,0.7915467001555965
Davies2021_novice,38,0.7301449634246912,0.8019636129376653
Davies2021_novice,39,0.7057636698938758,0.7719728261523175
Davies2021_novice,4,0.7228484629950382,0.802008120276866
Davies2021_novice,40,0.7008428909557234,0.7981724433472062
Davies2021_novice,41,0.7279624445493438,0.79937630042892
Davies2021_novice,42,0.7139533985106297,0.7967896673054792
Davies2021_novice,43,0.7862520411256447,0.7757426428364032
Davies2021_novice,44,0.7456329280920003,0.7983148862186361
Davies2021_novice,45,0.7836518628251524,0.8023243071741091
Davies2021_novice,46,0.7367276675073702,0.7956242914553294
Davies2021_novice,47,0.7051950530754726,0.8000717259212687
Davies2021_novice,48,0.7167949938178589,0.7935111328837104
Davies2021_novice,49,0.7100752368814205,0.8049470344018669
Davies2021_novice,5,0.7637082914800501,0.7947928646066523
Davies2021_novice,50,0.7089162748937724,0.7998501912826684
Davies2021_novice,51,0.7036559041615568,0.7736727562465784
Davies2021_novice,52,0.7040184981896139,0.7897310555953667
Davies2021_novice,53,0.7425231275976095,0.7971538611467075
Davies2021_novice,54,0.7231414628623313,0.8059191102272744
Davies2021_novice,55,0.734516690732955,0.7962527717469061
Davies2021_novice,56,0.7611714096868433,0.8018377283862064
Davies2021_novice,57,0.6822836212654549,0.7900100305597442
Davies2021_novice,58,0.7101084586644424,0.7940042404668767
Davies2021_novice,59,0.7296916935177691,0.8171644886339711
Davies2021_novice,6,0.7369538715308562,0.7904086127178077
Davies2021_novice,60,0.758343344724136,0.8027643750687551
Davies2021_novice,61,0.7630174681396484,0.8159181980001105
Davies2021_novice,62,0.7402637112454197,0.7967363719214705
Davies2021_novice,63,0.8060927411147477,0.8080162761975624
Davies2021_novice,64,0.6845785288416255,0.8124442508768095
Davies2021_novice,65,0.7550061237320858,0.8013255451168473
Davies2021_novice,66,0.7418126874625964,0.7849624740364024
Davies2021_novice,67,0.7460820131258995,0.8030078634858823
Davies2021_novice,68,0.7182005054326475,0.7891988558344055
Davies2021_novice,69,0.7292322151871306,0.804582168666772
Davies2021_novice,7,0.742325777268648,0.797605048362472
Davies2021_novice,70,0.7147861240385328,0.802631148134419
Davies2021_novice,71,0.7190179507452427,0.8248218640808723
Davies2021_novice,72,0.7488453649040818,0.78769752835315765
Davies2021_novice,73,0.7375488692969856,0.7779436788629582
Davies2021_novice,74,0.7216735229496919,0.7769261310524834
Davies2021_novice,75,0.7355633187355042,0.7961832158009321
Davies2021_novice,76,0.7542151938622066,0.8061386123047832
Davies2021_novice,77,0.7355955343960024,0.7930812525992307
Davies2021_novice,78,0.75318729069143,0.7648052741062136
Davies2021_novice,79,0.716545160657515,0.7994172426706334
Davies2021_novice,8,0.7110505353638745,0.803113556872867
Davies2021_novice,80,0.6625590578256071,0.8107454706905745
Davies2021_novice,81,0.7449390301688873,0.7877378854174494
Davies2021_novice,82,0.67851709631808,0.8289325341311219
Davies2021_novice,83,0.7541425916729215,0.7862460170432549
Davies2021_novice,84,0.6821361189809165,0.799784067873902
Davies2021_novice,85,0.7318082690971598,0.8005550245375079
Davies2021_novice,86,0.7623791692348924,0.7960430233603674
Davies2021_novice,87,0.7212713833972297,0.8106256490667276
Davies2021_novice,88,0.784575027965253,0.8082228776181523
Davies2021_novice,89,0.7126951840296372,0.779735154092582
Davies2021_novice,9,0.6859546158414344,0.8141085110009968
Davies2021_novice,90,0.7553919643883745,0.81027910134034
Davies2021_novice,91,0.7563647687804084,0.7888272832673057
Davies2021_novice,92,0.7699726950438136,0.8017899488194579
Davies2021_novice,93,0.7134921086547683,0.8095258951199968
Davies2021_novice,94,0.7851055929866582,0.7810893605924185
Davies2021_novice,95,0.7129309588221183,0.7939761794456932
Davies2021_novice,96,0.7586484064439678,0.8102795252774274
Davies2021_novice,97,0.7346197356458525,0.8143745941468798
Davies2021_novice,98,0.6572298657033443,0.8095202427202737
Davies2021_novice,99,0.6925092612721235,0.7947430117690822
Esen2019,1,0.9968015284234092,0.9932489122308809
Esen2019,10,0.9902140381128962,0.9939286083195124
Esen2019,100,0.9962515888411136,0.9946598574665618
Esen2019,101,0.9943332009558604,0.9940622301383096
Esen2019,102,0.9967099829730586,0.9938029622859452
Esen2019,103,0.9988702199525872,0.993841414297172
Esen2019,104,0.997584049915854,0.9940590590422635
Esen2019,105,0.9948507225057188,0.9931990465683456
Esen2019,106,0.994801206285704,0.9946123469175038
Esen2019,107,0.987897398133754,0.9928663267934196
Esen2019,108,0.9930167545680056,0.9937442736861312
Esen2019,109,0.9941221870573544,0.9934466643517637
Esen2019,11,0.988417081749651,0.9937490689155796
Esen2019,110,0.9971446623459672,0.993950614723103
Esen2019,111,0.9923146226667764,0.993958340545534
Esen2019,112,0.9963269838796884,0.9938532637037448
Esen2019,113,0.9915118200434968,0.993333297086716
Esen2019,114,0.9983725514127928,0.9941423488448996
Esen2019,115,0.9943997325639315,0.9936641654468142
Esen2019,116,0.9957851972651102,0.9942931767481764
Esen2019,117,0.9903883619566122,0.9939145026853788
Esen2019,118,0.9965272338489144,0.993385064568454
Esen2019,119,0.9957531654786922,0.994180147358333
Esen2019,12,0.997431593706478,0.9944976150896184
Esen2019,120,0.9963840837706128,0.9935300798065252
Esen2019,121,0.996833395625937,0.9938567013499052
Esen2019,122,0.993573714505566,0.9934619815568352
Esen2019,123,0.993550173160503,0.9938310008227662
Esen2019,124,0.9923727507701008,0.9940405167143616
Esen2019,125,0.9978837158625744,0.9931196644928107
Esen2019,126,0.998103417187679,0.9936377745334382
Esen2019,127,0.9952576325036928,0.9938702675571828
Esen2019,128,0.997602526756898,0.9934241983356856
Esen2019,129,0.9960524866307834,0.9941079091164652
Esen2019,13,0.9980617487677964,0.9937962433617366
Esen2019,130,0.9977236223735496,0.9936667626054536
Esen2019,131,0.9955213317882406,0.9941796223011038
Esen2019,132,0.9962409756786608,0.993262334916816
Esen2019,133,0.9959550147135686,0.9938267843314514
Esen2019,134,0.9976237052203478,0.9940165042535962
Esen2019,135,0.9972374633170158,0.9940610567292888
Esen2019,136,0.9916171774281228,0.993206395326207
Esen2019,137,0.996713506911218,0.9939124818983012
Esen2019,138,0.9924626044296804,0.9936398051529176
Esen2019,139,0.9946608646339614,0.993655265115998
Esen2019,14,0.9979236902886188,0.9941194539551096
Esen2019,140,0.9957554830479552,0.9938085759945304
Esen2019,141,0.9966864534248304,0.994121124217161
Esen2019,142,0.9945391326357808,0.9940128595368696
Esen2019,143,0.9925989874493336,0.9937705992652116
Esen2019,144,0.9967217438165258,0.9939804011668552
Esen2019,145,0.997148658744561,0.994105110889086
Esen2019,146,0.9968654882683056,0.9940506627110716
Esen2019,147,0.9942908455284886,0.9939007633375976
Esen2019,148,0.9958815370931908,0.9938245765286428
Esen2019,149,0.9956470766408796,0.993638477440595
Esen2019,15,0.9967754120294868,0.994022727755944
Esen2019,150,0.9993229256063216,0.9937166795693207
Esen2019,16,0.9940215315361344,0.9941783059154548
Esen2019,17,0.9943738589749188,0.9939903059182412
Esen2019,18,0.9973945155960694,0.993939853280619
Esen2019,19,0.9907867517556403,0.9929235981169124
Esen2019,2,0.9941170329466223,0.9942629741135696
Esen2019,20,0.9961757987689576,0.9946723924014496
Esen2019,21,0.9960600239608518,0.993535592498183
Esen2019,22,0.9987270232160116,0.993819045241367
Esen2019,23,0.9983315345890612,0.9940832989085988
Esen2019,24,0.9975458546416326,0.9939225688030886
Esen2019,25,0.9950065887549134,0.9938329838579972
Esen2019,26,0.9989103838616358,0.9940602653483112
Esen2019,27,0.9989906566194098,0.9933742979222994
Esen2019,28,0.9951794081946588,0.9938337709607874
Esen2019,29,0.994753732957544,0.9938873763635806
Esen2019,3,0.9929988098865647,0.99422123545017
Esen2019,30,0.9995464897459426,0.9939391588731352
Esen2019,31,0.9976820619911464,0.9933501898815218
Esen2019,32,0.994235011588852,0.9940637454238164
Esen2019,33,0.9974001600332352,0.9938767772682634
Esen2019,34,0.9964213944303788,0.9930850543775755
Esen2019,35,0.9970703029374636,0.9940362361286595
Esen2019,36,0.9959792806413846,0.993825962088934
Esen2019,37,0.9964760046994524,0.9941043583828236
Esen2019,38,0.9917434114110724,0.9942374461183529
Esen2019,39,0.9962579920489236,0.993024267199422
Esen2019,4,0.99646235386824,0.9942473860538062
