name,value
OLEVE_4024s11qp22_Q_10aii_4,257.15
NEWZE_91031_Q_3cii_4,257.146
ENGAQ_83002H_Q_12_4,256.956
HONGK_HKG2010CEP1_Q_13a_4,255.874
JAPAN_JPNY3QPA_Q_6b_4,255.244
JAPAN_JPNY3QPB_Q_6b_4,255.215
SCOTL_SCOSG-CP2_Q_13_2,253.774
ENGAQ_83001H_Q_24b_3,253.578
ENGAQ_83003H_Q_21b_1,253.434
ENGOC_J560-04_Q_16b_4,253.066
IBO_IBOMATSDP1_Q_12b_6,252.689
ENGAQ_83002H_Q_23a_3,250.406
JAPAN_JPNY3QPA_Q_3d_2,250.387
ENGED_1MA13H_Q_10c_2,249.646
ENGED_1MA13H_Q_7_4,249.516
IBO_IBOMATSDP1_Q_9bi_3,249.435
ENGOC_J560-06_Q_6aii_6,249.415
ENGWJ_4351-02_Q_11bi_4,249.257
HONGK_HKG2010CEP2_Q_42_2,248.265
IBO_IBOMATSDP1_Q_14a_5,248.133
IGCSE_0580-42 _Q_7a_4,247.819
NETHE_ GT-0153-A-11_Q_9_4,246.526
KOREA_KORG92011_Q_CR3b_4,245.739
ENGAQ_83001H_Q_11_6,245.035
IGCSE_0580-42 _Q_2b_4,244.713
IGCSE_0580-42 _Q_4d_2,244.365
ENGOC_A503-02_Q_8c_4,243.76
IBO_IBOMATSDP1_Q_7cii_2,243.672
NEWZE_91031_Q_1biii_4,243.644
MASSA_MASG10-P2_Q_31c_2,243.631
HONGK_HKG2010CEP1_Q_3b_2,242.404
OLEVE_4024s11qp22_Q_9di_2,242.355
ENGOC_A503-02_Q_14_5,242.235
ENGOC_J560-06_Q_12aii_4,242.195
ENGOC_J560-05_Q_10d_2,241.967
ENGED_1MA12H_Q_8b_1,241.787
ENGOC_J560-05_Q_4b_3,240.765
ENGED_1MA12H_Q_9b_4,240.498
HUNGA_HNGG10BA_Q_56_4,240.468
HONGK_HKG2010CEP2_Q_21_4,239.386
HUNGA_HNGG10BA_Q_47_3,239.027
ENGED_1MA13H_Q_8bi_2,238.503
ENGAQ_83002H_Q_24_2,238.464
ENGED_1MA12H_Q_3b_3,237.835
ENGOC_J560-06_Q_4a_3,237.666
ENGOC_A503-01-Q_15_4,237.436
OLEVE_4024s11qp22_Q_1bii_1,236.986
IGCSE_0580-22 _Q_19c_2,236.238
NEWZE_91028_Q_1biii_2,235.65
JAPAN_JPNY3QPA_Q_13_2,235.319
KOREA_KORG92011_Q_18_6,233.76
ENGWJ_4353-02_Q_8c_6,233.627
HONGK_HKG2010CEP2_Q_35_6,233.481
HUNGA_HNGG10BA_Q_59_3,233.425
IGCSE_0580-22 _Q_20aii_4,233.144
KOREA_KORG92011_Q_24_4,232.879
ONTAR_ONTG9Acad_Q_25_4,232.294
ENGAQ_43603H_Q_14a_4,232.115
ENGED_1MA12H_Q_10_4,231.46
SCOTL_SCOSG-CP1_Q_12b_2,230.959
ENGED_1MA11F_Q_20bii_6,230.631
NEWZE_91028_Q_3a_2,229.849
NEWZE_91028_Q_2e_1,229.727
ENGED_5MB3H01_Q_16b_2,229.562
ENGED_5MB2H01_Q_16a_2,229.272
ENGOC_J560-01_Q_21_5,227.602
SCOTL_SCOSG-CP1_Q_8b_2,227.199
ENGOC_J560-03_Q_14a_5,226.815
ENGOC_A503-02_Q_17_4,226.2
ENGAQ_43603F_Q_12c_4,225.278
IBO_IBOMATSDP2_Q_2f_4,225.276
KOREA_KORG92011_Q_11_2,224.889
NETHE_ GT-0153-A-11_Q_17_4,224.887
SCOTL_SCOSG-GP2_Q_14_4,223.682
ENGWJ_4352-02_Q_12a_4,223.565
KOREA_KORG92011_Q_23_1,223.22
ENGED_1MA11H_Q_12a_2,222.478
IGCSE_0580-42 _Q_6bii_6,222.163
HONGK_HKG2010CEP2_Q_51_2,222.001
ENGAQ_ 43601H_Q_7b_5,221.066
HUNGA_HNGG10BA_Q_18_4,219.79
ENGAQ_43603H_Q_17_4,219.511
NEWZE_91037_Q_2aii_5,219.494
ENGOC_J560-01_Q_16c_3,219.369
HONGK_HKG2010CEP1_Q_12b_4,217.918
NEWZE_91031_Q_3ai_4,216.891
HONGK_HKG2010CEP2_Q_11_2,216.828
NEWZE_91028_Q_2a_1,216.783
NEWZE_91027_Q_3ci_2,216.747
NETHE_ GT-0153-A-11_Q_8_1,216.468
IBO_IBOMATSDP2_Q_4d_3,216.14
ENGOC_A502-02_Q_7b_2,216.129
ENGOC_A501-02_Q_3b_2,216.112
IGCSE_0580-42 _Q_6aii_6,215.929
ENGAQ_83002F_Q_8b_5,215.722
ENGOC_J560-05_Q_20a_2,214.735
NEWZE_91031_Q_2bii_4,214.689
OLEVE_4024s11qp12_Q_26b_2,214.383
HONGK_HKG2010CEP1_Q_14bii_5,213.657
ENGOC_J560-03_Q_8b_2,213.377
ENGOC_J560-05_Q_11b_3,213.198
NEWZE_91031_Q_3ci_4,212.831
ENGWJ_4353-02_Q_14_2,212.528
ENGWJ_4352-01_Q_5c_2,212.467
ENGAQ_83001H_Q_17_4,212.457
ENGAQ_83003H_Q_24b_4,212.328
IGCSE_0580-42 _Q_8bii_4,212.242
MASSA_MASG10-P1_Q_21c_3,212.193
ENGWJ_4353-02_Q_10_4,211.869
ENGAQ_83001H_Q_18_4,211.808
ENGOC_J560-04_Q_11b_1,210.672
ENGAQ_43602F_Q_5_1,210.611
IBO_IBOMATSDP1_Q_13e_2,209.415
SCOTL_SCOSG-CP2_Q_11_4,208.824
NETHE_ GT-0153-A-11_Q_18_4,208.618
HUNGA_HNGG10BA_Q_19_3,208.564
JAPAN_JPNY3QPA_Q_15a_6,208.106
ENGOC_J560-02_Q_12b_3,208.005
OLEVE_4024s11qp22_Q_9dii_2,207.928
IGCSE_0580-22 _Q_20b_4,207.896
ENGOC_J560-02_Q_9b_2,207.22
ENGOC_J560-02_Q_8b_1,206.676
OLEVE_4024s11qp12_Q_11_4,205.746
NEWZE_91027_Q_3cii_2,205.374
ENGED_1MA13H_Q_13b_6,205.238
ENGOC_J560-06_Q_5c_1,205.146
ENGAQ_83002H_Q_23b_1,204.324
NEWZE_91037_Q_3c_6,204.232
IGCSE_0580-42 _Q_2cii_4,204.081
SCOTL_SCOSG-CP2_Q_10_3,204.038
ENGOC_A503-02_Q_2b_4,203.658
SHANG_ShgQP2011_Q_24b_2,203.008
KOREA_KORG92011_Q_25_4,202.914
MASSA_MASG10-P1_Q_21d_3,202.901
NEWZE_91028_Q_2f_2,202.429
NEWZE_91027_Q_1e_2,202.416
HUNGA_HNGG10BA_Q_7_1,202.349
OLEVE_4024s11qp22_Q_12biiic_6,201.949
ENGED_1MA12H_Q_11b_5,201.529
ENGOC_A503-02_Q_1_1,200.926
SCOTL_SCOSG-FP2_Q_6b_2,200.382
ENGAQ_43603H_Q_19b_4,200.315
ENGOC_J560-01_Q_16b_3,200.136
KOREA_KORG92011_Q_26_4,200.007
IBO_IBOMATSDP2_Q_6c_2,199.803
ENGED_5MB1H01_Q_8c_6,199.347
ENGOC_A501-02_Q_9bi_6,198.687
ENGOC_J560-04_Q_7c_5,197.72
ENGOC_J560-02_Q_11bii_6,197.267
ENGED_1MA11F_Q_9_4,197.031
ENGAQ_43603H_Q_8_4,196.03
ENGWJ_4352-02_Q_8_2,195.839
IBO_IBOMATSDP2_Q_4e_3,193.948
ENGOC_J560-05_Q_3c_5,193.472
JAPAN_JPNY3QPB_Q_2b_2,193.265
ENGOC_J560-04_Q_20b_2,193.125
ENGAQ_83003H_Q_10c_2,193.077
ENGOC_J560-06_Q_13_3,192.672
NEWZE_91028_Q_1aii_1,191.848
HUNGA_HNGG10BA_Q_43_3,191.827
ENGOC_J560-03_Q_14b_5,191.697
ENGED_5MB3H01_Q_14b_2,191.493
HONGK_HKG2010CEP2_Q_49_4,191.423
NEWZE_91028_Q_3ciii_2,190.749
ENGED_1MA12H_Q_11c_5,190.112
ENGOC_J560-06_Q_1c_1,189.87
HONGK_HKG2010CEP1_Q_14aiii_5,188.653
SHANG_ShgQP2011_Q_9_2,188.258
ENGOC_J560-03_Q_9aiii_5,188.168
IGCSE_0580-42 _Q_6cii_6,188.013
ONTAR_ONTG9Acad_Q_12_2,187.974
ONTAR_ONTG9Acad_Q_30_4,187.889
ENGOC_J560-04_Q_19b_2,187.563
ENGOC_J560-06_Q_14_4,187.418
ENGOC_J560-04_Q_15_3,187.107
MASSA_MASG10-P2_Q_42a_4,187.096
IGCSE_0580-42 _Q_3b_4,187.046
HONGK_HKG2010CEP1_Q_14aii_5,186.778
NETHE_ GT-0153-A-11_Q_5_1,186.679
HONGK_HKG2010CEP2_Q_41_2,186.665
OLEVE_4024s11qp22_Q_11bi_4,186.2
ENGOC_A503-02_Q_12c_4,184.965
OLEVE_4024s11qp22_Q_7aiic_4,184.915
NETHE_ GT-0153-A-11_Q_7_1,184.574
OLEVE_4024s11qp12_Q_12bi_1,184.01
ENGED_1MA12H_Q_11a_5,183.851
HONGK_HKG2010CEP2_Q_10_2,183.693
ONTAR_ONTG9Appl_Q_26_4,183.633
NEWZE_91028_Q_3b_2,183.43
OLEVE_4024s11qp22_Q_8bii_4,183.244
ENGOC_J560-05_Q_14_2,183.113
SHANG_ShgQP2011_Q_15_4,183.018
ENGWJ_4352-02_Q_5d_2,183.012
ENGOC_J560-06_Q_8bi_1,182.956
IBO_IBOMATSDP1_Q_14d_5,182.551
HONGK_HKG2010CEP2_Q_45_2,182.344
ENGAQ_ 43601H_Q_4a_6,182.145
ENGOC_J560-03_Q_3b_1,182.056
HONGK_HKG2010CEP2_Q_16_3,182.02
HONGK_HKG2010CEP1_Q_14bi_5,181.655
ONTAR_ONTG9Acad_Q_17_2,180.488
SCOTL_SCOSG-CP2_Q_6_4,180.285
MASSA_MASG10-P1_Q_16_4,179.782
ENGED_1MA13H_Q_2c_5,179.433
SCOTL_SCOSG-CP1_Q_9b_2,179.338
ENGOC_A503-01-Q_5b_5,178.883
ENGOC_J560-05_Q_20b_2,178.578
ENGOC_J560-04_Q_16a_4,176.499
IBO_IBOMATSDP1_Q_15a_2,176.436
MASSA_MASG10-P2_Q_29_4,175.873
ENGAQ_83003F_Q_21_4,175.618
NEWZE_91037_Q_3e_6,175.563
ENGAQ_ 43601H_Q_5b_6,174.755
NEWZE_91031_Q_2aii_4,174.65
ENGAQ_83003H_Q_14_2,174.563
ENGOC_J560-06_Q_5aii_1,174.087
ENGAQ_83002H_Q_18a_6,174.066
ENGAQ_43603H_Q_14b_4,174.059
ENGED_1MA12H_Q_1_1,173.803
ENGOC_A502-01_Q_6cii_4,173.8
NETHE_ GT-0153-A-11_Q_3_1,173.339
NEWZE_91037_Q_3f_6,173.226
ENGED_5MB3H01_Q_15bi_4,173.156
SCOTL_SCOSG-CP2_Q_5_4,173.049
ENGED_1MA13H_Q_15b_1,172.989
ENGED_5MB2H01_Q_12_2,172.824
ENGWJ_4352-02_Q_5c_2,172.568
ENGWJ_4351-02_Q_3_4,172.429
ENGED_1MA13H_Q_5_3,172.313
IBO_IBOMATSDP1_Q_10b_4,172.23
ENGWJ_4352-01_Q_8_4,172.148
NEWZE_91028_Q_1bi_2,172.144
ENGAQ_43602H_Q_15b_2,171.654
ENGAQ_83003F_Q_19_1,171.279
ENGED_5MB1H01_Q_5c_5,171.173
ENGAQ_83003H_Q_20a_3,171.117
HONGK_HKG2010CEP1_Q_9a_4,171.098
ENGAQ_83002H_Q_8_1,171.073
HUNGA_HNGG10BA_Q_52_1,170.522
ENGED_1MA12H_Q_14a_6,170.422
NEWZE_91037_Q_2b_5,170.137
ENGED_5MB2H01_Q_11_4,169.786
ONTAR_ONTG9Acad_Q_31_4,169.639
ENGWJ_4352-02_Q_14b_1,169.563
ENGAQ_43601F_Q_5a_6,169.162
OLEVE_4024s11qp12_Q_5b_2,168.868
NEWZE_91031_Q_3b_4,168.376
ENGWJ_4353-02_Q_12_4,168.295
HONGK_HKG2010CEP2_Q_22_4,167.988
IBO_IBOMATSDP2_Q_6b_2,167.967
MASSA_MASG10-P2_Q_42b_4,167.643
ENGWJ_4353-02_Q_8a_6,166.939
IBO_IBOMATSDP2_Q_6d_2,166.501
ENGED_1MA13H_Q_6_4,166.169
ENGOC_J560-04_Q_6_3,166.16
ENGED_1MA11H_Q_7_1,166.13
IBO_IBOMATSDP2_Q_3e_6,166.031
ENGAQ_ 43601H_Q_6c_6,165.892
JAPAN_JPNY3QPA_Q_11b_2,165.667
OLEVE_4024s11qp12_Q_14b_2,165.582
ENGWJ_4352-01_Q_5e_2,165.549
HONGK_HKG2010CEP2_Q_18_3,164.932
OLEVE_4024s11qp22_Q_6b_3,163.947
HONGK_HKG2010CEP2_Q_38_2,163.32
IBO_IBOMATSDP2_Q_2c_4,163.27
ONTAR_ONTG9Acad_Q_22_2,162.714
KOREA_KORG92011_Q_CR1a_4,162.699
HONGK_HKG2010CEP2_Q_29_2,162.308
ENGOC_J560-06_Q_17_2,162.14
ENGWJ_4353-01_Q_13_4,161.856
ENGED_5MB3H01_Q_17b_4,161.837
ENGED_5MB1H01_Q_3b_3,161.771
ENGAQ_83003H_Q_24d_4,161.687
MASSA_MASG10-P2_Q_28_4,161.535
NEWZE_91037_Q_3b_6,160.799
ENGED_1MA11H_Q_11bii_3,160.219
ENGAQ_ 43601H_Q_3d_3,160.209
OLEVE_4024s11qp22_Q_7aiid_4,159.089
ENGAQ_ 43601H_Q_5c_6,159.053
ONTAR_ONTG9Acad_Q_23_2,158.71
ONTAR_ONTG9Appl_Q_31_4,158.602
ENGED_1MA13H_Q_14bi_2,158.531
SHANG_ShgQP2011_Q_18_4,158.379
OLEVE_4024s11qp12_Q_6_4,158.179
OLEVE_4024s11qp22_Q_7bii_4,157.987
ENGED_1MA13H_Q_3b_4,157.556
NEWZE_91037_Q_2cii_5,157.524
NEWZE_91027_Q_3b_2,157.295
ENGOC_J560-03_Q_4_3,156.575
ENGOC_J560-02_Q_18a_2,156.552
ENGAQ_ 43601H_Q_7a_5,156.471
IBO_IBOMATSDP1_Q_10a_4,156.369
IGCSE_0580-22 _Q_21aii_1,156.245
NEWZE_91037_Q_1d_6,155.824
ENGWJ_4353-02_Q_6_2,154.79
ENGED_1MA11F_Q_12_4,154.708
ENGAQ_83001H_Q_16_2,154.606
OLEVE_4024s11qp12_Q_20b_6,154.431
ENGED_1MA12F_Q_5ai_6,153.81
ONTAR_ONTG9Acad_Q_27_4,153.718
ENGOC_J560-06_Q_15_2,153.198
KOREA_KORG92011_Q_10_2,153.01
JAPAN_JPNY3QPA_Q_12_2,152.36
IBO_IBOMATSDP1_Q_2c_5,152.349
SHANG_ShgQP2011_Q_6_4,152.214
ENGOC_J560-01_Q_12c_2,152.191
IGCSE_0580-42 _Q_2a_4,151.681
KOREA_KORG92011_Q_13_5,151.52
ENGOC_J560-04_Q_8b_2,151.51
ENGWJ_4352-01_Q_5d_2,151.051
ONTAR_ONTG9Appl_Q_27_4,151.05
OLEVE_4024s11qp22_Q_9ciii_2,150.846
SHANG_ShgQP2011_Q_21a_4,150.424
IGCSE_0580-42 _Q_5ca_2,150.345
ENGAQ_83002H_Q_19c_3,150.103
HONGK_HKG2010CEP1_Q_5b_2,149.956
SCOTL_SCOSG-CP2_Q_9b_4,149.93
KOREA_KORG92011_Q_CR4b_2,149.744
IBO_IBOMATSDP1_Q_14c_5,149.539
ENGAQ_ 43601H_Q_6aii_6,149.372
OLEVE_4024s11qp22_Q_7ai_4,149.193
ENGOC_A503-02_Q_8b_4,149.099
HUNGA_HNGG10BA_Q_20_2,149.095
ENGOC_J560-06_Q_12ai_4,148.771
ENGAQ_83001H_Q_15_4,148.619
ENGOC_J560-04_Q_17_5,148.253
ENGED_5MB1H01_Q_1i_1,148.228
HONGK_HKG2010CEP1_Q_6_1,147.495
HONGK_HKG2010CEP2_Q_37_2,147.345
ENGED_1MA11F_Q_20bi_6,147.123
ENGED_1MA12H_Q_6b_2,146.929
ENGWJ_4351-02_Q_6b_6,146.865
ENGED_1MA11H_Q_2b_6,146.41
ENGOC_A502-01_Q_6ci_4,146.399
OLEVE_4024s11qp22_Q_9ci_2,146.124
OLEVE_4024s11qp22_Q_10ai_4,145.9
JAPAN_JPNY3QPA_Q_9a_2,145.684
SHANG_ShgQP2011_Q_16_4,144.519
ENGAQ_83003F_Q_31_4,144.366
HUNGA_HNGG10BA_Q_54_3,144.296
ENGED_1MA12H_Q_2_2,143.997
OLEVE_4024s11qp22_Q_12bi_6,143.594
ENGAQ_83002H_Q_7_5,143.249
HONGK_HKG2010CEP1_Q_14ai_5,142.791
ENGAQ_83003H_Q_11_1,142.257
ENGED_1MA12H_Q_14b_6,142.077
MASSA_MASG10-P1_Q_20c_4,141.839
JAPAN_JPNY3QPB_Q_2a_2,141.571
NETHE_ GT-0153-A-11_Q_19_2,141.456
ONTAR_ONTG9Appl_Q_21_6,139.853
ENGAQ_83001H_Q_24a_3,139.311
HONGK_HKG2010CEP1_Q_3a_2,139.154
SCOTL_SCOSG-CP2_Q_3_2,138.599
HUNGA_HNGG10BA_Q_6_6,137.889
ENGED_1MA13H_Q_8ai_2,137.167
ENGED_1MA13H_Q_12_2,137.056
