individual,id,Ntot,N1,ND,N0,raw,score,propscore,theta,se.theta,outfit,infit
Prediction-by-scale Menu,29,145,67,0,78,67,67.02275862068966,0.46222592152199765,-0.11391390660650849,0.17660395116941757,1.0410667511032312,1.0240809262915875
Blinking Menu,1,170,78,0,92,78,78.02470588235295,0.4589688581314879,-0.16605797062778352,0.16438997277831668,0.9574489267720828,0.9651662734696588
Fish-eye colored menu,9,171,77,0,94,77,77.02982456140352,0.45046681030060537,-0.11776871173876167,0.16255699703004425,0.9128975724792774,0.9282981620227138
Rainbow menu,33,170,74,0,96,74,74.03882352941176,0.43552249134948096,-0.28689028506983105,0.1642246302899046,0.98618438352787,0.9783214962680362
In-context Appearing Menu,19,173,72,0,101,72,72.05028901734104,0.4164756590597748,-0.31070912010138774,0.1634797747094975,0.943570159266496,0.9449601280331394
Step-by-step Menu,42,159,66,0,93,66,66.05094339622642,0.41541473834104664,-0.30011712452572215,0.17210252185440947,1.0071981549381004,1.005751123342471
Twisting Menu,47,148,60,0,88,60,60.056756756756755,0.4057888970051132,-0.3196969705714146,0.1777296996372322,1.0353170841053452,1.0305447045913279
Split Menu with Arrowbar,37,176,68,0,108,68,68.06818181818181,0.3867510330578512,-0.4212739049031289,0.1657642150370726,0.8967784386430094,0.9336766154155938
Out-context Disappearing Menu,22,152,57,0,95,57,57.075,0.3754934210526316,-0.4474978174016563,0.18083915712041318,1.0650310547797692,1.0509633298592949
Italiczing Menu,20,166,62,0,104,62,62.075903614457836,0.37395122659311947,-0.592374248372705,0.17006528129012374,0.8646390940801869,0.9068726924347164
Square Menu,41,169,61,0,108,61,61.083431952662714,0.3614404257554007,-0.5884368936223421,0.16834784278340184,0.9272888692130711,0.956207647646242
Temporal Menu,43,190,68,0,122,68,68.08526315789474,0.3583434903047092,-0.5369434946057404,0.16032095887715606,1.1617690423366565,1.0875275193409577
Heatmap Menu,16,145,50,0,95,50,50.09310344827586,0.3454696789536266,-0.6372302209953139,0.1866260079248425,0.8718594983406475,0.9293489351705722
Polymodal Menu,24,135,46,0,89,46,46.095555555555556,0.3414485596707819,-0.7045322064780337,0.1916439900459443,0.8737051165290167,0.9467159698626523
Prediction-by-color Menu,26,163,54,0,109,54,54.10122699386503,0.3319093680605217,-0.7364219695324136,0.17526524153983286,0.9920957301354631,0.9963487741503436
Tree Menu,46,154,51,0,103,51,51.1012987012987,0.3318266149434981,-0.7447536235693308,0.18109166820789777,1.1010294400935299,1.0290882694053163
Weared Menu,49,173,56,0,117,56,56.10578034682081,0.32431086905676765,-0.7277832197632038,0.17006726114676965,0.9498434347511321,0.9833892612166923
Evanescent Menu,8,161,49,0,112,49,49.11739130434783,0.30507696462327843,-0.9326049810613816,0.18336787754810116,1.047727366432504,1.014253449973951
Prediction-by-rainbow Menu,28,159,44,0,115,44,44.133962264150945,0.27757208971164116,-1.0450378777605238,0.18726710126820148,0.9481911088126067,0.9541395080489512
Hyperbolic Menu,18,162,40,0,122,40,40.15185185185185,0.2478509373571102,-1.1219287888068556,0.19313296700987542,0.9988941062931492,1.012495365406962
Flower Menu,11,139,34,0,105,34,34.153237410071945,0.24570674395735212,-1.1595299264800112,0.20736474305702898,0.9441967019461129,1.030836759700023
Rotating Menu,35,156,14,0,142,14,14.246153846153847,0.0913214990138067,-2.419035926283015,0.2830270351595849,1.0752770762512298,1.0244810225855188
